carteira,tipo,carteira_tipo,ativo,peso_%
etfs_todos,max_sharpe,etfs_todos__max_sharpe,ACWI,6.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,ECH,2.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,ENZL,2.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,EWA,2.0
etfs_todos,min_vol,etfs_todos__min_vol,BOVA11.SA,10.0
etfs_todos,min_vol,etfs_todos__min_vol,EWH,10.0
etfs_todos,min_vol,etfs_todos__min_vol,EWJ,10.0
etfs_todos,min_vol,etfs_todos__min_vol,EWU,10.0
etfs_todos,min_vol,etfs_todos__min_vol,SMAL11.SA,10.0
etfs_todos,min_vol,etfs_todos__min_vol,ACWI,7.2588
etfs_todos,min_vol,etfs_todos__min_vol,IEMG,5.0151
etfs_todos,min_vol,etfs_todos__min_vol,EWW,4.1186
etfs_todos,min_vol,etfs_todos__min_vol,MCHI,3.0409
etfs_todos,min_vol,etfs_todos__min_vol,ECH,2.5666
