data,ticker_1,ticker_2,janela,correlacao
2015-03-26,^BVSP,^GSPC,6m,
2015-03-27,^BVSP,^GSPC,6m,
2015-03-30,^BVSP,^GSPC,6m,
2015-03-31,^BVSP,^GSPC,6m,
2015-04-01,^BVSP,^GSPC,6m,
2015-04-02,^BVSP,^GSPC,6m,
2015-04-03,^BVSP,^GSPC,6m,
2015-04-06,^BVSP,^GSPC,6m,
2015-04-07,^BVSP,^GSPC,6m,
2015-04-08,^BVSP,^GSPC,6m,
2015-04-09,^BVSP,^GSPC,6m,
2015-04-10,^BVSP,^GSPC,6m,
2015-04-13,^BVSP,^GSPC,6m,
2015-04-14,^BVSP,^GSPC,6m,
2015-04-15,^BVSP,^GSPC,6m,
2015-04-16,^BVSP,^GSPC,6m,
2015-04-17,^BVSP,^GSPC,6m,
2015-04-20,^BVSP,^GSPC,6m,
2015-04-21,^BVSP,^GSPC,6m,
2015-04-22,^BVSP,^GSPC,6m,
2015-04-23,^BVSP,^GSPC,6m,
2015-04-24,^BVSP,^GSPC,6m,
2015-04-27,^BVSP,^GSPC,6m,
2015-04-28,^BVSP,^GSPC,6m,
2015-04-29,^BVSP,^GSPC,6m,
2015-04-30,^BVSP,^GSPC,6m,
2015-05-01,^BVSP,^GSPC,6m,
2015-05-04,^BVSP,^GSPC,6m,
2015-05-05,^BVSP,^GSPC,6m,
2015-05-06,^BVSP,^GSPC,6m,
2015-05-07,^BVSP,^GSPC,6m,
2015-05-08,^BVSP,^GSPC,6m,
2015-05-11,^BVSP,^GSPC,6m,
2015-05-12,^BVSP,^GSPC,6m,
2015-05-13,^BVSP,^GSPC,6m,
2015-05-14,^BVSP,^GSPC,6m,
2015-05-15,^BVSP,^GSPC,6m,
2015-05-18,^BVSP,^GSPC,6m,
2015-05-19,^BVSP,^GSPC,6m,
2015-05-20,^BVSP,^GSPC,6m,
2015-05-21,^BVSP,^GSPC,6m,
2015-05-22,^BVSP,^GSPC,6m,
2015-05-25,^BVSP,^GSPC,6m,
2015-05-26,^BVSP,^GSPC,6m,
2015-05-27,^BVSP,^GSPC,6m,
2015-05-28,^BVSP,^GSPC,6m,
2015-05-29,^BVSP,^GSPC,6m,
2015-06-01,^BVSP,^GSPC,6m,
2015-06-02,^BVSP,^GSPC,6m,
2015-06-03,^BVSP,^GSPC,6m,
2015-06-04,^BVSP,^GSPC,6m,
2015-06-05,^BVSP,^GSPC,6m,
2015-06-08,^BVSP,^GSPC,6m,
2015-06-09,^BVSP,^GSPC,6m,
2015-06-10,^BVSP,^GSPC,6m,
2015-06-11,^BVSP,^GSPC,6m,
2015-06-12,^BVSP,^GSPC,6m,
2015-06-15,^BVSP,^GSPC,6m,
2015-06-16,^BVSP,^GSPC,6m,
2015-06-17,^BVSP,^GSPC,6m,
2015-06-18,^BVSP,^GSPC,6m,
2015-06-19,^BVSP,^GSPC,6m,
2015-06-22,^BVSP,^GSPC,6m,
2015-06-23,^BVSP,^GSPC,6m,
2015-06-24,^BVSP,^GSPC,6m,
2015-06-25,^BVSP,^GSPC,6m,
2015-06-26,^BVSP,^GSPC,6m,
2015-06-29,^BVSP,^GSPC,6m,0.21784401791376853
2015-06-30,^BVSP,^GSPC,6m,0.21509433977503614
2015-07-01,^BVSP,^GSPC,6m,0.21681947853834058
2015-07-02,^BVSP,^GSPC,6m,0.21373983884692102
2015-07-03,^BVSP,^GSPC,6m,0.21046393790224002
2015-07-06,^BVSP,^GSPC,6m,0.19941537268859189
2015-07-07,^BVSP,^GSPC,6m,0.1881612380425496
2015-07-08,^BVSP,^GSPC,6m,0.19200801965517542
2015-07-09,^BVSP,^GSPC,6m,0.184382825596981
2015-07-10,^BVSP,^GSPC,6m,0.19701191898529918
2015-07-13,^BVSP,^GSPC,6m,0.175001136787281
2015-07-14,^BVSP,^GSPC,6m,0.17554817485981242
2015-07-15,^BVSP,^GSPC,6m,0.17538497686572577
2015-07-16,^BVSP,^GSPC,6m,0.19471676340974658
2015-07-17,^BVSP,^GSPC,6m,0.18966467043032656
2015-07-20,^BVSP,^GSPC,6m,0.17161703790143504
2015-07-21,^BVSP,^GSPC,6m,0.17288299575663046
2015-07-22,^BVSP,^GSPC,6m,0.17869600678637193
2015-07-23,^BVSP,^GSPC,6m,0.15368222543805543
2015-07-24,^BVSP,^GSPC,6m,0.14897470360635687
2015-07-27,^BVSP,^GSPC,6m,0.13796840597859117
2015-07-28,^BVSP,^GSPC,6m,0.12102494281055212
2015-07-29,^BVSP,^GSPC,6m,0.08621213928054572
2015-07-30,^BVSP,^GSPC,6m,0.09695967990718239
2015-07-31,^BVSP,^GSPC,6m,0.10938311267418645
2015-08-03,^BVSP,^GSPC,6m,0.09946951559492231
2015-08-04,^BVSP,^GSPC,6m,0.09484205547118242
2015-08-05,^BVSP,^GSPC,6m,0.1006252402478684
2015-08-06,^BVSP,^GSPC,6m,0.1099417681774922
2015-08-07,^BVSP,^GSPC,6m,0.06786248306294465
2015-08-10,^BVSP,^GSPC,6m,0.09575076611614981
2015-08-11,^BVSP,^GSPC,6m,0.10324960168825292
2015-08-12,^BVSP,^GSPC,6m,0.09569635658516211
2015-08-13,^BVSP,^GSPC,6m,0.0980928004395707
2015-08-14,^BVSP,^GSPC,6m,0.08966172660550273
2015-08-17,^BVSP,^GSPC,6m,0.09269202086949241
2015-08-18,^BVSP,^GSPC,6m,0.0913959697564285
2015-08-19,^BVSP,^GSPC,6m,0.09927826754211765
2015-08-20,^BVSP,^GSPC,6m,0.09697640007014699
2015-08-21,^BVSP,^GSPC,6m,0.130627920148974
2015-08-24,^BVSP,^GSPC,6m,0.16622178114733166
2015-08-25,^BVSP,^GSPC,6m,0.15919198016069552
2015-08-26,^BVSP,^GSPC,6m,0.22523688866523248
2015-08-27,^BVSP,^GSPC,6m,0.25020103722372466
2015-08-28,^BVSP,^GSPC,6m,0.256786424027547
2015-08-31,^BVSP,^GSPC,6m,0.2555301335132181
2015-09-01,^BVSP,^GSPC,6m,0.2875465584465091
2015-09-02,^BVSP,^GSPC,6m,0.3147999710201699
2015-09-03,^BVSP,^GSPC,6m,0.3302224798990351
2015-09-04,^BVSP,^GSPC,6m,0.3429065878167404
2015-09-07,^BVSP,^GSPC,6m,0.3442230161007943
2015-09-08,^BVSP,^GSPC,6m,0.3410169130907158
2015-09-09,^BVSP,^GSPC,6m,0.35285110613530923
2015-09-10,^BVSP,^GSPC,6m,0.3468884201457264
2015-09-11,^BVSP,^GSPC,6m,0.33886099611954446
2015-09-14,^BVSP,^GSPC,6m,0.31931343260572403
2015-09-15,^BVSP,^GSPC,6m,0.32132345015633923
2015-09-16,^BVSP,^GSPC,6m,0.33277492395945396
2015-09-17,^BVSP,^GSPC,6m,0.337211842310561
2015-09-18,^BVSP,^GSPC,6m,0.3550433353770762
2015-09-21,^BVSP,^GSPC,6m,0.3423664499016617
2015-09-22,^BVSP,^GSPC,6m,0.32308705507067587
2015-09-23,^BVSP,^GSPC,6m,0.3093749399049686
2015-09-24,^BVSP,^GSPC,6m,0.328095910907281
2015-09-25,^BVSP,^GSPC,6m,0.33467309966708325
2015-09-28,^BVSP,^GSPC,6m,0.34332222048876954
2015-09-29,^BVSP,^GSPC,6m,0.3497264948262274
2015-09-30,^BVSP,^GSPC,6m,0.35026903199641063
2015-10-01,^BVSP,^GSPC,6m,0.33932495868231644
2015-10-02,^BVSP,^GSPC,6m,0.3675574836933425
2015-10-05,^BVSP,^GSPC,6m,0.36427698908953243
2015-10-06,^BVSP,^GSPC,6m,0.362374109543804
2015-10-07,^BVSP,^GSPC,6m,0.35228453876560467
2015-10-08,^BVSP,^GSPC,6m,0.3659705207516639
2015-10-09,^BVSP,^GSPC,6m,0.3561985260869837
2015-10-12,^BVSP,^GSPC,6m,0.3514270595684462
2015-10-13,^BVSP,^GSPC,6m,0.3534666514356664
2015-10-14,^BVSP,^GSPC,6m,0.33646878328003604
2015-10-15,^BVSP,^GSPC,6m,0.33299500959010453
2015-10-16,^BVSP,^GSPC,6m,0.3403515428832188
2015-10-19,^BVSP,^GSPC,6m,0.3512902024002324
2015-10-20,^BVSP,^GSPC,6m,0.34818373012341236
2015-10-21,^BVSP,^GSPC,6m,0.3514279676001429
2015-10-22,^BVSP,^GSPC,6m,0.36105129865244395
2015-10-23,^BVSP,^GSPC,6m,0.3673567445800168
2015-10-26,^BVSP,^GSPC,6m,0.37214544395585103
2015-10-27,^BVSP,^GSPC,6m,0.3747458544444694
2015-10-28,^BVSP,^GSPC,6m,0.37095704799424095
2015-10-29,^BVSP,^GSPC,6m,0.3610286400723122
2015-10-30,^BVSP,^GSPC,6m,0.3534632247183626
2015-11-02,^BVSP,^GSPC,6m,0.3522907613521133
2015-11-03,^BVSP,^GSPC,6m,0.3492745391728359
2015-11-04,^BVSP,^GSPC,6m,0.35772048438053067
2015-11-05,^BVSP,^GSPC,6m,0.3567482242091623
2015-11-06,^BVSP,^GSPC,6m,0.35616171756852655
2015-11-09,^BVSP,^GSPC,6m,0.3695794323481611
2015-11-10,^BVSP,^GSPC,6m,0.3724408016998872
2015-11-11,^BVSP,^GSPC,6m,0.3563900575227134
2015-11-12,^BVSP,^GSPC,6m,0.3594016927407002
2015-11-13,^BVSP,^GSPC,6m,0.3630649384926827
2015-11-16,^BVSP,^GSPC,6m,0.37023430931825474
2015-11-17,^BVSP,^GSPC,6m,0.3676747548642621
2015-11-18,^BVSP,^GSPC,6m,0.3743676721512094
2015-11-19,^BVSP,^GSPC,6m,0.35906085477754557
2015-11-20,^BVSP,^GSPC,6m,0.35859051308430356
2015-11-23,^BVSP,^GSPC,6m,0.3585448883817833
2015-11-24,^BVSP,^GSPC,6m,0.3582730617331443
2015-11-25,^BVSP,^GSPC,6m,0.3689343239859805
2015-11-26,^BVSP,^GSPC,6m,0.3652387088231223
2015-11-27,^BVSP,^GSPC,6m,0.3517888985034432
2015-11-30,^BVSP,^GSPC,6m,0.33796700486400794
2015-12-01,^BVSP,^GSPC,6m,0.33644356772142575
2015-12-02,^BVSP,^GSPC,6m,0.3370543321568064
2015-12-03,^BVSP,^GSPC,6m,0.30489310816670706
2015-12-04,^BVSP,^GSPC,6m,0.30402577109421497
2015-12-07,^BVSP,^GSPC,6m,0.30277925760777263
2015-12-08,^BVSP,^GSPC,6m,0.30454064490880045
2015-12-09,^BVSP,^GSPC,6m,0.301453236190591
2015-12-10,^BVSP,^GSPC,6m,0.3030360527635828
2015-12-11,^BVSP,^GSPC,6m,0.30773800901524967
2015-12-14,^BVSP,^GSPC,6m,0.30508677362339587
2015-12-15,^BVSP,^GSPC,6m,0.3046976922903128
2015-12-16,^BVSP,^GSPC,6m,0.305733971973025
2015-12-17,^BVSP,^GSPC,6m,0.30145249583928363
2015-12-18,^BVSP,^GSPC,6m,0.3163878426971262
2015-12-21,^BVSP,^GSPC,6m,0.2950071070381124
2015-12-22,^BVSP,^GSPC,6m,0.2894810837048939
2015-12-23,^BVSP,^GSPC,6m,0.2902958131187716
2015-12-24,^BVSP,^GSPC,6m,0.2894035196193717
2015-12-25,^BVSP,^GSPC,6m,0.28768743478035524
2015-12-28,^BVSP,^GSPC,6m,0.2885473352649093
2015-12-29,^BVSP,^GSPC,6m,0.28739693420323714
2015-12-30,^BVSP,^GSPC,6m,0.28752942606631304
2015-12-31,^BVSP,^GSPC,6m,0.28662683141459494
2016-01-04,^BVSP,^GSPC,6m,0.29688778518486764
2016-01-05,^BVSP,^GSPC,6m,0.29796182309003105
2016-01-06,^BVSP,^GSPC,6m,0.307603445695607
2016-01-07,^BVSP,^GSPC,6m,0.3209638167093476
2016-01-08,^BVSP,^GSPC,6m,0.3208166246412355
2016-01-11,^BVSP,^GSPC,6m,0.32351737743850545
2016-01-12,^BVSP,^GSPC,6m,0.31851225160777785
2016-01-13,^BVSP,^GSPC,6m,0.3294559791814754
2016-01-14,^BVSP,^GSPC,6m,0.3331379643841668
2016-01-15,^BVSP,^GSPC,6m,0.3411076046090784
2016-01-18,^BVSP,^GSPC,6m,0.3472427873069649
2016-01-19,^BVSP,^GSPC,6m,0.3509334083456761
2016-01-20,^BVSP,^GSPC,6m,0.35747637303101376
2016-01-21,^BVSP,^GSPC,6m,0.3538341467143935
2016-01-22,^BVSP,^GSPC,6m,0.3577399678642
2016-01-25,^BVSP,^GSPC,6m,0.35111068347736235
2016-01-26,^BVSP,^GSPC,6m,0.3423012407737005
2016-01-27,^BVSP,^GSPC,6m,0.3309169602432839
2016-01-28,^BVSP,^GSPC,6m,0.333098735798456
2016-01-29,^BVSP,^GSPC,6m,0.337797327337709
2016-02-01,^BVSP,^GSPC,6m,0.33350160053869693
2016-02-02,^BVSP,^GSPC,6m,0.3641168635255045
2016-02-03,^BVSP,^GSPC,6m,0.3640734704104337
2016-02-04,^BVSP,^GSPC,6m,0.34046483579427267
2016-02-05,^BVSP,^GSPC,6m,0.34557462587722787
2016-02-08,^BVSP,^GSPC,6m,0.34491161637801615
2016-02-09,^BVSP,^GSPC,6m,0.3500782298195832
2016-02-10,^BVSP,^GSPC,6m,0.3497221457222415
2016-02-11,^BVSP,^GSPC,6m,0.34798903313757873
2016-02-12,^BVSP,^GSPC,6m,0.351135380942397
2016-02-15,^BVSP,^GSPC,6m,0.3524554571227715
2016-02-16,^BVSP,^GSPC,6m,0.3475878602995509
2016-02-17,^BVSP,^GSPC,6m,0.3418009031155624
2016-02-18,^BVSP,^GSPC,6m,0.34153513514022993
2016-02-19,^BVSP,^GSPC,6m,0.31026021711513824
2016-02-22,^BVSP,^GSPC,6m,0.3041324657084579
2016-02-23,^BVSP,^GSPC,6m,0.3098286519485946
2016-02-24,^BVSP,^GSPC,6m,0.3078859120954233
2016-02-25,^BVSP,^GSPC,6m,0.2980934301799093
2016-02-26,^BVSP,^GSPC,6m,0.2833339282882252
2016-02-29,^BVSP,^GSPC,6m,0.2689227851414732
2016-03-01,^BVSP,^GSPC,6m,0.2829789551379484
2016-03-02,^BVSP,^GSPC,6m,0.2716488496369548
2016-03-03,^BVSP,^GSPC,6m,0.25637684068281985
2016-03-04,^BVSP,^GSPC,6m,0.22888054366815605
2016-03-07,^BVSP,^GSPC,6m,0.22792600009406966
2016-03-08,^BVSP,^GSPC,6m,0.2315428060002836
2016-03-09,^BVSP,^GSPC,6m,0.2323898932980888
2016-03-10,^BVSP,^GSPC,6m,0.22127157774453043
2016-03-11,^BVSP,^GSPC,6m,0.21064611944518238
2016-03-14,^BVSP,^GSPC,6m,0.21481613399728827
2016-03-15,^BVSP,^GSPC,6m,0.19293825552134794
2016-03-16,^BVSP,^GSPC,6m,0.20820838543214215
2016-03-17,^BVSP,^GSPC,6m,0.1973187366035498
2016-03-18,^BVSP,^GSPC,6m,0.20615054815272418
2016-03-21,^BVSP,^GSPC,6m,0.20977087508732997
2016-03-22,^BVSP,^GSPC,6m,0.20334624744476398
2016-03-23,^BVSP,^GSPC,6m,0.20466805403906604
2016-03-24,^BVSP,^GSPC,6m,0.20221140933859116
2016-03-25,^BVSP,^GSPC,6m,0.1997928312171093
2016-03-28,^BVSP,^GSPC,6m,0.20408474113373523
2016-03-29,^BVSP,^GSPC,6m,0.183802609891264
2016-03-30,^BVSP,^GSPC,6m,0.18367212531410637
2016-03-31,^BVSP,^GSPC,6m,0.19028480007917112
2016-04-01,^BVSP,^GSPC,6m,0.19707251742344556
2016-04-04,^BVSP,^GSPC,6m,0.20510802018710134
2016-04-05,^BVSP,^GSPC,6m,0.21072028596936868
2016-04-06,^BVSP,^GSPC,6m,0.19491788269795507
2016-04-07,^BVSP,^GSPC,6m,0.18569715886570143
2016-04-08,^BVSP,^GSPC,6m,0.20979414042499758
2016-04-11,^BVSP,^GSPC,6m,0.211422775896319
2016-04-12,^BVSP,^GSPC,6m,0.19210792357963963
2016-04-13,^BVSP,^GSPC,6m,0.19584683494272834
2016-04-14,^BVSP,^GSPC,6m,0.1922536859094428
2016-04-15,^BVSP,^GSPC,6m,0.18931540127608515
2016-04-18,^BVSP,^GSPC,6m,0.17593953304442994
2016-04-19,^BVSP,^GSPC,6m,0.18341834149039382
2016-04-20,^BVSP,^GSPC,6m,0.18203889763187747
2016-04-21,^BVSP,^GSPC,6m,0.1828413794204606
2016-04-22,^BVSP,^GSPC,6m,0.18375036412999493
2016-04-25,^BVSP,^GSPC,6m,0.18131025243564328
2016-04-26,^BVSP,^GSPC,6m,0.18236402392343884
2016-04-27,^BVSP,^GSPC,6m,0.17824265785204016
2016-04-28,^BVSP,^GSPC,6m,0.1737435010546995
2016-04-29,^BVSP,^GSPC,6m,0.17255111187643415
2016-05-02,^BVSP,^GSPC,6m,0.17247291023785796
2016-05-03,^BVSP,^GSPC,6m,0.1632592717461717
2016-05-04,^BVSP,^GSPC,6m,0.15970597022241187
2016-05-05,^BVSP,^GSPC,6m,0.16087968846006306
2016-05-06,^BVSP,^GSPC,6m,0.16987897280995026
2016-05-09,^BVSP,^GSPC,6m,0.1716593996812867
2016-05-10,^BVSP,^GSPC,6m,0.18280956070786503
2016-05-11,^BVSP,^GSPC,6m,0.183356829228903
2016-05-12,^BVSP,^GSPC,6m,0.18290745213913748
2016-05-13,^BVSP,^GSPC,6m,0.18029431348451924
2016-05-16,^BVSP,^GSPC,6m,0.182649965733678
2016-05-17,^BVSP,^GSPC,6m,0.19001510946494382
2016-05-18,^BVSP,^GSPC,6m,0.19081892888933835
2016-05-19,^BVSP,^GSPC,6m,0.18570515279190336
2016-05-20,^BVSP,^GSPC,6m,0.1795403569189485
2016-05-23,^BVSP,^GSPC,6m,0.17998116096638342
2016-05-24,^BVSP,^GSPC,6m,0.18947858394259512
2016-05-25,^BVSP,^GSPC,6m,0.20179359121131685
2016-05-26,^BVSP,^GSPC,6m,0.20377939964465322
2016-05-27,^BVSP,^GSPC,6m,0.20115614283435507
2016-05-30,^BVSP,^GSPC,6m,0.22000699599953363
2016-05-31,^BVSP,^GSPC,6m,0.22257275056896894
2016-06-01,^BVSP,^GSPC,6m,0.2231996146408213
2016-06-02,^BVSP,^GSPC,6m,0.22357420614597134
2016-06-03,^BVSP,^GSPC,6m,0.21789005479328952
2016-06-06,^BVSP,^GSPC,6m,0.21508261159956524
2016-06-07,^BVSP,^GSPC,6m,0.21443403028780764
2016-06-08,^BVSP,^GSPC,6m,0.20952455036406142
2016-06-09,^BVSP,^GSPC,6m,0.2160290714656431
2016-06-10,^BVSP,^GSPC,6m,0.21075248462123475
2016-06-13,^BVSP,^GSPC,6m,0.21366233339043492
2016-06-14,^BVSP,^GSPC,6m,0.18862415254640497
2016-06-15,^BVSP,^GSPC,6m,0.2089082104657243
2016-06-16,^BVSP,^GSPC,6m,0.20792960259720186
2016-06-17,^BVSP,^GSPC,6m,0.2060654092022412
2016-06-20,^BVSP,^GSPC,6m,0.20251233923368234
2016-06-21,^BVSP,^GSPC,6m,0.201744207751339
2016-06-22,^BVSP,^GSPC,6m,0.19766995201151039
2016-06-23,^BVSP,^GSPC,6m,0.1980099003008501
2016-06-24,^BVSP,^GSPC,6m,0.22396044958110922
2016-06-27,^BVSP,^GSPC,6m,0.22797521321495393
2016-06-28,^BVSP,^GSPC,6m,0.22540053067606391
2016-06-29,^BVSP,^GSPC,6m,0.21961137334106348
2016-06-30,^BVSP,^GSPC,6m,0.2132201274433611
2016-07-01,^BVSP,^GSPC,6m,0.1965988887265413
2016-07-04,^BVSP,^GSPC,6m,0.1962682358406898
2016-07-05,^BVSP,^GSPC,6m,0.18227897038240315
2016-07-06,^BVSP,^GSPC,6m,0.1917256874721248
2016-07-07,^BVSP,^GSPC,6m,0.1811181920685144
2016-07-08,^BVSP,^GSPC,6m,0.1881450089193644
2016-07-11,^BVSP,^GSPC,6m,0.16854787479903818
2016-07-12,^BVSP,^GSPC,6m,0.16986830538039127
2016-07-13,^BVSP,^GSPC,6m,0.16987397492028175
2016-07-14,^BVSP,^GSPC,6m,0.16498515833725183
2016-07-15,^BVSP,^GSPC,6m,0.16643455127316595
2016-07-18,^BVSP,^GSPC,6m,0.168486321105404
2016-07-19,^BVSP,^GSPC,6m,0.16797088012885614
2016-07-20,^BVSP,^GSPC,6m,0.17546085529360878
2016-07-21,^BVSP,^GSPC,6m,0.18590364135984208
2016-07-22,^BVSP,^GSPC,6m,0.18577146988821802
2016-07-25,^BVSP,^GSPC,6m,0.17148173036929462
2016-07-26,^BVSP,^GSPC,6m,0.17123289127485875
2016-07-27,^BVSP,^GSPC,6m,0.13582054646591527
2016-07-28,^BVSP,^GSPC,6m,0.12889261941844976
2016-07-29,^BVSP,^GSPC,6m,0.15269976831378468
2016-08-01,^BVSP,^GSPC,6m,0.1526487128231827
2016-08-02,^BVSP,^GSPC,6m,0.15272149395538295
2016-08-03,^BVSP,^GSPC,6m,0.1528202629871991
2016-08-04,^BVSP,^GSPC,6m,0.15108823042070563
2016-08-05,^BVSP,^GSPC,6m,0.15236086631494097
2016-08-08,^BVSP,^GSPC,6m,0.14621781536423328
2016-08-09,^BVSP,^GSPC,6m,0.14590707544899062
2016-08-10,^BVSP,^GSPC,6m,0.14077418653317103
2016-08-11,^BVSP,^GSPC,6m,0.12741826490540983
2016-08-12,^BVSP,^GSPC,6m,0.12322399090835026
2016-08-15,^BVSP,^GSPC,6m,0.13072712400186107
2016-08-16,^BVSP,^GSPC,6m,0.11800064052607985
2016-08-17,^BVSP,^GSPC,6m,0.10186346140078721
2016-08-18,^BVSP,^GSPC,6m,0.10500582454916844
2016-08-19,^BVSP,^GSPC,6m,0.10713035348045188
2016-08-22,^BVSP,^GSPC,6m,0.11451789469989253
2016-08-23,^BVSP,^GSPC,6m,0.11969147984291019
2016-08-24,^BVSP,^GSPC,6m,0.0833618081785196
2016-08-25,^BVSP,^GSPC,6m,0.09482116239264991
2016-08-26,^BVSP,^GSPC,6m,0.10627525022798792
2016-08-29,^BVSP,^GSPC,6m,0.1491361178770004
2016-08-30,^BVSP,^GSPC,6m,0.15015236410420263
2016-08-31,^BVSP,^GSPC,6m,0.14819928914463804
2016-09-01,^BVSP,^GSPC,6m,0.14703574759280943
2016-09-02,^BVSP,^GSPC,6m,0.17223520050502814
2016-09-05,^BVSP,^GSPC,6m,0.17219940062722638
2016-09-06,^BVSP,^GSPC,6m,0.1667390964038758
2016-09-07,^BVSP,^GSPC,6m,0.20564526400851577
2016-09-08,^BVSP,^GSPC,6m,0.19553843490615072
2016-09-09,^BVSP,^GSPC,6m,0.23053295983705188
2016-09-12,^BVSP,^GSPC,6m,0.23716025000603538
2016-09-13,^BVSP,^GSPC,6m,0.2589623077643373
2016-09-14,^BVSP,^GSPC,6m,0.2586747639932292
2016-09-15,^BVSP,^GSPC,6m,0.2536224262455548
2016-09-16,^BVSP,^GSPC,6m,0.2692093912790291
2016-09-19,^BVSP,^GSPC,6m,0.26703000121343545
2016-09-20,^BVSP,^GSPC,6m,0.2681196076526373
2016-09-21,^BVSP,^GSPC,6m,0.2691084028382827
2016-09-22,^BVSP,^GSPC,6m,0.2659381237990301
2016-09-23,^BVSP,^GSPC,6m,0.2574457280797196
2016-09-26,^BVSP,^GSPC,6m,0.25568256393587196
2016-09-27,^BVSP,^GSPC,6m,0.24252697926956368
2016-09-28,^BVSP,^GSPC,6m,0.2423996222304958
2016-09-29,^BVSP,^GSPC,6m,0.28321713937731097
2016-09-30,^BVSP,^GSPC,6m,0.28912770910696567
2016-10-03,^BVSP,^GSPC,6m,0.2683235421900848
2016-10-04,^BVSP,^GSPC,6m,0.26919645577237167
2016-10-05,^BVSP,^GSPC,6m,0.31751629146390387
2016-10-06,^BVSP,^GSPC,6m,0.30880766279380467
2016-10-07,^BVSP,^GSPC,6m,0.3127654133489738
2016-10-10,^BVSP,^GSPC,6m,0.31973194788364406
2016-10-11,^BVSP,^GSPC,6m,0.34024099758743687
2016-10-12,^BVSP,^GSPC,6m,0.3295392723896223
2016-10-13,^BVSP,^GSPC,6m,0.3312404120275955
2016-10-14,^BVSP,^GSPC,6m,0.3269866310528145
2016-10-17,^BVSP,^GSPC,6m,0.33112246910933274
2016-10-18,^BVSP,^GSPC,6m,0.34937918097011
2016-10-19,^BVSP,^GSPC,6m,0.3550964518042654
2016-10-20,^BVSP,^GSPC,6m,0.36728007708644
2016-10-21,^BVSP,^GSPC,6m,0.36430472180327067
2016-10-24,^BVSP,^GSPC,6m,0.3584508090697177
2016-10-25,^BVSP,^GSPC,6m,0.3582224903232092
2016-10-26,^BVSP,^GSPC,6m,0.3797431137028958
2016-10-27,^BVSP,^GSPC,6m,0.37997535689799544
2016-10-28,^BVSP,^GSPC,6m,0.38029363147976813
2016-10-31,^BVSP,^GSPC,6m,0.38321108412337457
2016-11-01,^BVSP,^GSPC,6m,0.38300658430668705
2016-11-02,^BVSP,^GSPC,6m,0.3635181225599837
2016-11-03,^BVSP,^GSPC,6m,0.35174889804054127
2016-11-04,^BVSP,^GSPC,6m,0.35538961726353313
2016-11-07,^BVSP,^GSPC,6m,0.37794945866450885
2016-11-08,^BVSP,^GSPC,6m,0.3877870975549946
2016-11-09,^BVSP,^GSPC,6m,0.37090175333091296
2016-11-10,^BVSP,^GSPC,6m,0.3124053999397258
2016-11-11,^BVSP,^GSPC,6m,0.21155651714324467
2016-11-14,^BVSP,^GSPC,6m,0.2145625751407063
2016-11-15,^BVSP,^GSPC,6m,0.20894644875992394
2016-11-16,^BVSP,^GSPC,6m,0.20897128139014892
2016-11-17,^BVSP,^GSPC,6m,0.2008203070770033
2016-11-18,^BVSP,^GSPC,6m,0.20009061381583848
2016-11-21,^BVSP,^GSPC,6m,0.19629446762454544
2016-11-22,^BVSP,^GSPC,6m,0.1978458538516348
2016-11-23,^BVSP,^GSPC,6m,0.19576497590303776
2016-11-24,^BVSP,^GSPC,6m,0.1932191271974637
2016-11-25,^BVSP,^GSPC,6m,0.19026298781732862
2016-11-28,^BVSP,^GSPC,6m,0.19661737709995586
2016-11-29,^BVSP,^GSPC,6m,0.1946180127411555
2016-11-30,^BVSP,^GSPC,6m,0.20041385202318168
2016-12-01,^BVSP,^GSPC,6m,0.23823568974353584
2016-12-02,^BVSP,^GSPC,6m,0.24177470294850253
2016-12-05,^BVSP,^GSPC,6m,0.25606829372482787
2016-12-06,^BVSP,^GSPC,6m,0.24252286520356517
2016-12-07,^BVSP,^GSPC,6m,0.26280591443654117
2016-12-08,^BVSP,^GSPC,6m,0.2656355857908042
2016-12-09,^BVSP,^GSPC,6m,0.264863639420768
2016-12-12,^BVSP,^GSPC,6m,0.26307737589848257
2016-12-13,^BVSP,^GSPC,6m,0.27014429739481766
2016-12-14,^BVSP,^GSPC,6m,0.27776755613710913
2016-12-15,^BVSP,^GSPC,6m,0.28139679425116204
2016-12-16,^BVSP,^GSPC,6m,0.2839273123353131
2016-12-19,^BVSP,^GSPC,6m,0.22663201930882856
2016-12-20,^BVSP,^GSPC,6m,0.21783739593733212
2016-12-21,^BVSP,^GSPC,6m,0.20569210217755532
2016-12-22,^BVSP,^GSPC,6m,0.22016692563877177
2016-12-23,^BVSP,^GSPC,6m,0.21676872257148316
2016-12-26,^BVSP,^GSPC,6m,0.2223824374251383
2016-12-27,^BVSP,^GSPC,6m,0.2226163370181338
2016-12-28,^BVSP,^GSPC,6m,0.22909274243358468
2016-12-29,^BVSP,^GSPC,6m,0.23022510592178289
2016-12-30,^BVSP,^GSPC,6m,0.22982117402491162
2017-01-02,^BVSP,^GSPC,6m,0.20948200524300523
2017-01-03,^BVSP,^GSPC,6m,0.2470648068468236
2017-01-04,^BVSP,^GSPC,6m,0.24587329413035683
2017-01-05,^BVSP,^GSPC,6m,0.23988411336821377
2017-01-06,^BVSP,^GSPC,6m,0.2451478999032889
2017-01-09,^BVSP,^GSPC,6m,0.24539787299895197
2017-01-10,^BVSP,^GSPC,6m,0.2359941572738748
