data,carteira,base100
2016-03-07,etfs_com_tudo,131.08166946944263
2016-03-08,etfs_com_tudo,129.67424173661806
2016-03-09,etfs_com_tudo,129.60535211511774
2016-03-10,etfs_com_tudo,127.22186511875628
2016-03-11,etfs_com_tudo,127.4503798151024
2016-03-14,etfs_com_tudo,125.06776609124589
2016-03-15,etfs_com_tudo,126.53834780948631
2016-03-16,etfs_com_tudo,132.14468873006302
2016-03-17,etfs_com_tudo,133.38384541993065
2016-03-18,etfs_com_tudo,129.59138092993553
2016-03-21,etfs_com_tudo,129.92054551741862
2016-03-22,etfs_com_tudo,129.4954875449083
2016-03-23,etfs_com_tudo,126.43537704141663
2016-03-24,etfs_com_tudo,129.42241895302794
2016-03-25,etfs_com_tudo,129.42764825470715
2016-03-28,etfs_com_tudo,130.12955040276512
2016-03-29,etfs_com_tudo,131.0831466485402
2016-03-30,etfs_com_tudo,130.64208110894245
2016-03-31,etfs_com_tudo,128.7994265429708
2016-04-01,etfs_com_tudo,127.84867619847489
2016-04-04,etfs_com_tudo,125.58269169683014
2016-04-05,etfs_com_tudo,126.03923585365273
2016-04-06,etfs_com_tudo,129.2101872610421
2016-04-07,etfs_com_tudo,126.3493418402362
2016-04-08,etfs_com_tudo,129.78948377291184
2016-04-11,etfs_com_tudo,127.3044841353516
2016-04-12,etfs_com_tudo,126.20401611008869
2016-04-13,etfs_com_tudo,127.65576749455765
2016-04-14,etfs_com_tudo,127.92165907684088
2016-04-15,etfs_com_tudo,127.03200608432377
2016-04-18,etfs_com_tudo,129.7005211439955
2016-04-19,etfs_com_tudo,134.45886582697557
2016-04-20,etfs_com_tudo,131.55196722999878
2016-04-21,etfs_com_tudo,130.89054562454535
2016-04-22,etfs_com_tudo,130.27521131148313
2016-04-25,etfs_com_tudo,130.915447739039
2016-04-26,etfs_com_tudo,131.6254289882307
2016-04-27,etfs_com_tudo,131.00281085651918
2016-04-28,etfs_com_tudo,130.2018042665197
2016-04-29,etfs_com_tudo,128.5531442852592
2016-05-02,etfs_com_tudo,127.10430921217221
2016-05-03,etfs_com_tudo,126.92251455506162
2016-05-04,etfs_com_tudo,127.6485747639047
2016-05-05,etfs_com_tudo,127.41846139664712
2016-05-06,etfs_com_tudo,127.45999004270301
2016-05-09,etfs_com_tudo,125.07613839343676
2016-05-10,etfs_com_tudo,127.53662586254475
2016-05-11,etfs_com_tudo,125.76440783871607
2016-05-12,etfs_com_tudo,124.905640270476
2016-05-13,etfs_com_tudo,124.3814822933964
2016-05-16,etfs_com_tudo,127.27034696790788
2016-05-17,etfs_com_tudo,125.59819858006212
2016-05-18,etfs_com_tudo,124.64295231576487
2016-05-19,etfs_com_tudo,126.16562856703734
2016-05-20,etfs_com_tudo,127.11358459292283
2016-05-23,etfs_com_tudo,126.64090537880614
2016-05-24,etfs_com_tudo,128.04207970691584
2016-05-25,etfs_com_tudo,129.3053976563873
2016-05-26,etfs_com_tudo,130.08822285285214
2016-05-27,etfs_com_tudo,130.4606092548772
2016-05-30,etfs_com_tudo,131.08162625575574
2016-05-31,etfs_com_tudo,130.3317471696178
2016-06-01,etfs_com_tudo,131.085527278184
2016-06-02,etfs_com_tudo,131.87072872443397
2016-06-03,etfs_com_tudo,133.0540671291718
2016-06-06,etfs_com_tudo,132.12420978817292
