ticker_1,ticker_2,correlacao,frequencia,universo,nome_ativo_1,classe_1,subclasse_1,regiao_1,pais_1,tipo_ativo_1,grupo_universo_1,nome_ativo_2,classe_2,subclasse_2,regiao_2,pais_2,tipo_ativo_2,grupo_universo_2
EWH,^TWII,0.5938278980383466,mensal,equities,iShares MSCI Hong Kong ETF,ETF,Hong Kong,Asia,Hong Kong,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
EWJ,EWT,0.7183279376625841,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs
EWJ,EWU,0.8021067120256896,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs
EWJ,EWW,0.501803519352186,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs
EWJ,EWY,0.650099443973138,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs
EWJ,EZA,0.44940734209922895,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs
EWJ,FEZ,0.7896072224669017,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs
EWJ,GLD,0.43462014315588343,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs
EWJ,IEMG,0.766112743922232,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
EWJ,INDA,0.6642181337147823,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
EWJ,MCHI,0.5257771246104475,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
EWJ,QQQ,0.7948678866800883,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
EWJ,SMAL11.SA,-0.1801077280083298,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
EWJ,SPY,0.8372527122628198,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
EWJ,USO,0.09372012516479955,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
EWJ,VEA,0.911057122680106,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
EWJ,VT,0.8849145741962572,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
EWJ,XLE,0.37757243573483085,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
EWJ,^AXJO,0.6912868544761498,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
EWJ,^BVSP,-0.2023419719370706,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
EWJ,^FTSE,0.799619228534674,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
EWJ,^GDAXI,0.7809938474509042,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
EWJ,^GSPC,0.8381079489850248,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
EWJ,^HSI,0.5388145705550537,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
EWJ,^KS11,0.65571008587478,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
EWJ,^MXX,0.489149512199196,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
EWJ,^N225,0.9221215918414957,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
EWJ,^NDX,0.7951097214043029,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
EWJ,^NSEI,0.6154623649378423,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
EWJ,^NZ50,0.7282086298627989,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
EWJ,^STOXX50E,0.7813766334945051,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
EWJ,^TWII,0.6825250750327293,mensal,equities,iShares MSCI Japan ETF,ETF,Japao,Asia,Japao,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
EWT,EWU,0.6459059988468429,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs
EWT,EWW,0.45792622374915226,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs
EWT,EWY,0.753576179087838,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs
EWT,EZA,0.5146715531059746,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs
EWT,FEZ,0.6540103779358735,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs
EWT,GLD,0.39739724299959217,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs
EWT,IEMG,0.8626843299305882,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
EWT,INDA,0.5821223999178804,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
EWT,MCHI,0.59516640991432,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
EWT,QQQ,0.7397929510298081,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
EWT,SMAL11.SA,-0.03954643657790778,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
EWT,SPY,0.7245384308316077,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
EWT,USO,0.0516658684654952,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
EWT,VEA,0.7526099202715023,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
EWT,VT,0.775140529654364,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
EWT,XLE,0.2799863588734065,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
EWT,^AXJO,0.6489445674366433,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
EWT,^BVSP,-0.06881949390108133,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
EWT,^FTSE,0.6385360181593716,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
EWT,^GDAXI,0.6407293343654324,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
EWT,^GSPC,0.7248103763327164,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
EWT,^HSI,0.597917370043637,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
EWT,^KS11,0.7550652685820305,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
EWT,^MXX,0.4490553678601538,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
EWT,^N225,0.7064380958525643,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
EWT,^NDX,0.7416392495517313,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
EWT,^NSEI,0.5494359151919899,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
EWT,^NZ50,0.6740756070339514,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
EWT,^STOXX50E,0.6427789060942052,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
EWT,^TWII,0.9482251615503203,mensal,equities,iShares MSCI Taiwan ETF,ETF,Taiwan,Asia,Taiwan,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
EWU,EWW,0.5951971626193024,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs
EWU,EWY,0.6144154323716041,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs
EWU,EZA,0.5850239238056272,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs
EWU,FEZ,0.8845940108826874,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs
EWU,GLD,0.32617958635546646,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs
EWU,IEMG,0.7527328151822573,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
EWU,INDA,0.6620304429152067,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
EWU,MCHI,0.4985241906382701,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
EWU,QQQ,0.6857824553712984,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
EWU,SMAL11.SA,-0.06933647218756006,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
EWU,SPY,0.8067459727077451,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
EWU,USO,0.28059604156867884,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
EWU,VEA,0.9377392870319642,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
EWU,VT,0.8737589770978771,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
EWU,XLE,0.6034748150063635,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
EWU,^AXJO,0.7631098059657316,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
EWU,^BVSP,-0.06591210818098517,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
EWU,^FTSE,0.9827572496972201,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
EWU,^GDAXI,0.8420405477416684,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
EWU,^GSPC,0.8072251022454983,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
EWU,^HSI,0.5772282675876675,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
EWU,^KS11,0.616818209705694,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
EWU,^MXX,0.5899594378388935,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
EWU,^N225,0.7338064804937963,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
EWU,^NDX,0.6877555779729525,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
EWU,^NSEI,0.644119242536332,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
EWU,^NZ50,0.7171334985461838,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
EWU,^STOXX50E,0.86182680258223,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
EWU,^TWII,0.6161443528997437,mensal,equities,iShares MSCI United Kingdom ETF,ETF,Reino Unido,Europa,Reino Unido,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
EWW,EWY,0.5010053626295049,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs
EWW,EZA,0.5184232118695327,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs
EWW,FEZ,0.6772993111308772,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs
EWW,GLD,0.2056889646570247,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs
EWW,IEMG,0.5197278010258068,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
EWW,INDA,0.5018339226983296,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
EWW,MCHI,0.17801937467349696,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
EWW,QQQ,0.42822535199846706,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
EWW,SMAL11.SA,0.22913992735270994,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
EWW,SPY,0.5046167173933052,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
EWW,USO,0.19806915065634428,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
EWW,VEA,0.6495741477621412,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
EWW,VT,0.5771110792737532,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
EWW,XLE,0.3412731319515328,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
EWW,^AXJO,0.5766459273769229,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
EWW,^BVSP,0.22261775981887635,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
EWW,^FTSE,0.5829875680136027,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
EWW,^GDAXI,0.6518804104176233,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
EWW,^GSPC,0.5040578605892861,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
EWW,^HSI,0.1984690946776097,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
EWW,^KS11,0.4958678029295961,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
EWW,^MXX,0.9775345009307247,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
EWW,^N225,0.4894112922925745,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
EWW,^NDX,0.42946776826731353,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
EWW,^NSEI,0.46408184536426345,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
EWW,^NZ50,0.4862380467017585,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
EWW,^STOXX50E,0.678784373830521,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
EWW,^TWII,0.4130781356585219,mensal,equities,iShares MSCI Mexico ETF,ETF,Mexico,America Latina,Mexico,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
EWY,EZA,0.58663939300092,mensal,equities,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs
EWY,FEZ,0.6326972880079037,mensal,equities,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs
EWY,GLD,0.3295442309434508,mensal,equities,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs
EWY,IEMG,0.7967913154383061,mensal,equities,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
